AGE,SEX,Lap Belt,Shoulder Belt,Car Seat,Fatal,Serious Injury+,Light Injury+,Minor Injury+,Front Seat,Ejected,Thrown,Year
5,1,0,0,1,0,0,0,0,0,0,0,2004
2,2,0,0,1,0,0,0,0,0,0,0,2004
5,1,0,0,1,0,0,0,1,0,0,0,2004
3,1,0,0,1,0,0,0,1,0,0,0,2004
5,2,1,1,0,0,0,0,1,0,0,0,2004
5,2,0,0,0,1,1,1,1,0,0,0,2004
6,1,1,0,0,0,0,0,1,0,0,0,2004
4,2,1,0,0,0,0,0,1,0,0,0,2004
4,2,1,0,0,0,0,0,1,0,0,0,2004
5,1,1,0,0,0,0,0,1,0,0,0,2004
4,2,1,0,0,0,0,0,1,0,0,0,2004
4,1,1,0,0,0,0,0,1,0,0,0,2004
3,1,0,0,1,0,0,0,0,0,0,0,2004
3,1,0,0,1,0,1,1,1,0,0,0,2004
2,2,0,0,1,0,0,1,1,0,0,0,2004
6,2,1,0,0,0,0,0,1,0,0,0,2004
4,2,1,0,0,0,0,0,0,0,0,0,2004
2,1,1,0,0,0,1,1,1,0,0,0,2004
2,2,0,0,1,0,0,0,1,0,0,0,2004
5,2,1,1,0,0,1,1,1,0,0,0,2004
4,2,0,0,1,1,1,1,1,0,0,0,2004
2,2,1,1,0,0,0,0,1,0,0,0,2004
4,2,0,0,1,1,1,1,1,0,0,0,2004
3,1,0,0,0,0,1,1,1,0,0,0,2004
6,2,0,0,0,0,1,1,1,0,0,0,2004
3,1,1,0,0,0,0,0,0,0,0,0,2004
6,1,1,0,0,0,1,1,1,0,1,1,2004
4,1,1,1,0,0,0,1,1,0,0,0,2004
2,1,0,0,1,1,1,1,1,0,0,0,2004
2,2,0,0,1,0,0,0,0,0,0,0,2004
4,1,0,0,0,1,1,1,1,0,1,1,2004
3,2,1,1,0,0,0,0,1,0,0,0,2004
2,1,0,0,1,1,1,1,1,0,1,1,2004
3,2,1,1,0,0,0,1,1,0,0,0,2004
4,2,1,1,0,0,1,1,1,0,0,0,2004
6,2,0,0,0,0,0,1,1,0,1,1,2004
3,1,0,0,1,0,0,1,1,0,0,0,2004
5,2,1,1,0,0,0,0,0,0,0,0,2004
2,1,0,0,1,0,1,1,1,0,0,0,2004
5,1,1,1,0,0,0,1,1,0,0,0,2004
2,1,0,0,0,1,1,1,1,0,0,0,2004
5,1,0,0,0,1,1,1,1,0,0,0,2004
2,2,1,0,0,0,0,0,0,0,0,0,2004
6,1,1,1,0,1,1,1,1,0,0,0,2004
3,2,1,1,0,0,0,0,1,0,0,0,2004
4,2,0,0,1,0,0,0,1,0,0,0,2004
2,2,0,0,1,0,0,0,0,0,0,0,2004
3,2,0,0,1,0,0,0,0,0,0,0,2004
4,1,0,0,1,0,0,0,0,0,0,0,2004
4,1,1,1,0,1,1,1,1,0,0,0,2004
5,2,0,0,0,0,0,1,1,0,0,0,2004
3,2,0,0,0,0,0,0,0,0,0,0,2004
3,1,0,0,0,0,1,1,1,0,1,1,2004
2,2,0,0,1,0,0,0,1,0,0,0,2004
3,1,0,0,0,0,0,0,0,0,0,0,2004
5,2,1,1,0,0,0,0,0,0,0,0,2004
4,1,1,1,0,0,0,0,0,0,0,0,2004
5,2,0,0,0,1,1,1,1,0,0,0,2004
3,2,0,0,1,1,1,1,1,0,0,0,2004
4,2,0,0,1,0,0,0,0,0,0,0,2004
4,1,0,0,1,0,0,0,1,0,0,0,2004
3,2,0,0,1,0,0,0,1,0,0,0,2004
2,2,0,0,0,0,1,1,1,0,1,1,2004
2,2,0,0,1,0,0,0,0,0,0,0,2004
2,1,0,0,1,0,0,0,1,0,0,0,2004
4,2,1,1,0,0,0,0,0,0,0,0,2004
6,2,1,1,0,0,0,0,1,0,0,0,2004
4,1,0,0,1,0,0,0,0,0,0,0,2004
6,2,0,0,0,0,0,1,1,0,0,0,2004
2,2,0,0,1,1,1,1,1,0,0,0,2004
3,2,0,0,0,0,1,1,1,0,0,0,2004
6,2,1,1,0,0,0,0,0,0,0,0,2004
2,2,0,0,1,0,0,0,0,0,0,0,2004
4,2,1,1,0,0,0,0,0,0,0,0,2004
6,2,1,1,0,0,0,1,1,0,0,0,2004
4,1,1,1,0,0,0,0,1,0,0,0,2004
4,2,1,1,0,0,0,0,0,0,0,0,2004
6,2,1,1,0,0,0,0,0,0,0,0,2004
5,2,1,1,0,0,1,1,1,0,0,0,2004
3,2,0,0,0,1,1,1,1,0,1,1,2004
4,1,0,0,1,0,0,0,1,0,0,0,2004
3,1,0,0,0,0,0,1,1,0,0,0,2004
6,2,0,0,0,1,1,1,1,0,1,1,2004
2,1,0,0,1,0,0,1,1,0,0,0,2004
6,2,0,0,0,0,1,1,1,0,1,1,2004
5,1,1,0,0,0,0,0,0,0,0,0,2004
6,2,0,1,0,0,0,0,1,0,0,0,2004
3,1,1,1,0,0,0,0,0,0,0,0,2004
5,2,0,0,1,1,1,1,1,0,0,0,2004
2,1,0,0,1,1,1,1,1,0,0,0,2004
5,1,0,0,0,1,1,1,1,0,1,1,2004
3,1,0,0,0,0,1,1,1,0,1,1,2004
2,1,0,0,1,0,0,0,1,0,0,0,2004
2,1,0,0,1,0,0,0,1,0,0,0,2004
3,1,0,0,1,0,0,0,1,0,0,0,2004
3,2,0,0,0,1,1,1,1,0,0,0,2004
2,2,0,0,0,1,1,1,1,0,0,0,2004
2,1,0,0,1,1,1,1,1,0,0,0,2004
3,2,1,1,0,0,0,1,1,0,0,0,2004
5,1,1,0,0,0,0,0,0,0,0,0,2004
3,2,1,0,0,0,0,0,0,0,0,0,2004
4,2,1,1,0,1,1,1,1,0,0,0,2004
2,1,0,0,1,0,0,1,1,0,0,0,2004
4,1,0,0,1,0,0,1,1,0,0,0,2004
4,1,0,0,1,0,0,0,1,0,0,0,2004
2,2,0,0,1,0,0,0,1,0,0,0,2004
4,2,0,0,1,0,0,0,0,0,0,0,2004
2,2,0,0,1,0,1,1,1,0,0,0,2004
3,1,0,0,1,0,0,1,1,0,0,0,2004
2,1,0,0,0,0,0,0,0,0,0,0,2004
5,2,0,0,0,0,0,0,0,0,0,0,2004
6,2,0,0,1,0,1,1,1,0,0,0,2004
3,1,0,0,1,0,0,0,0,0,0,0,2004
3,2,0,0,1,0,0,0,1,0,0,0,2004
4,1,0,0,1,0,1,1,1,0,0,0,2004
6,2,0,0,1,0,0,0,0,0,0,0,2004
5,2,0,0,1,0,1,1,1,0,0,0,2004
5,1,0,0,1,0,0,0,0,0,0,0,2004
6,1,0,0,1,0,0,0,1,0,0,0,2004
3,1,0,0,1,0,0,0,1,0,0,0,2004
6,2,0,0,0,1,1,1,1,0,1,1,2004
2,1,0,0,1,0,0,1,1,0,0,0,2004
5,2,1,1,0,0,0,1,1,0,0,0,2004
6,1,1,0,0,0,1,1,1,0,0,0,2004
3,1,0,0,0,0,0,0,0,0,0,0,2004
4,2,0,0,0,0,1,1,1,0,0,0,2004
3,2,0,0,1,1,1,1,1,0,0,0,2004
4,2,1,0,0,0,0,0,1,0,0,0,2004
6,1,0,0,1,0,0,0,1,0,0,0,2004
2,1,0,0,1,1,1,1,1,0,1,1,2004
6,2,1,0,0,0,0,0,1,0,0,0,2004
4,1,0,0,1,0,1,1,1,0,0,0,2004
3,2,0,0,0,0,0,0,1,0,1,1,2004
3,2,0,0,1,0,0,0,1,0,0,0,2004
5,1,0,0,0,0,0,0,0,0,0,0,2004
2,2,0,0,1,0,0,0,1,0,0,0,2004
3,1,0,0,1,0,0,0,1,0,0,0,2004
6,1,0,1,0,0,0,0,0,0,0,0,2004
4,2,0,1,0,0,0,0,0,0,0,0,2004
3,1,0,0,1,0,0,0,0,0,0,0,2004
5,1,0,0,1,0,0,0,1,0,0,0,2004
6,1,0,0,1,0,0,0,1,0,0,0,2004
4,1,0,0,1,1,1,1,1,0,0,0,2004
6,1,0,0,0,1,1,1,1,0,0,0,2004
6,2,0,0,0,0,1,1,1,0,0,0,2004
5,1,0,0,1,0,1,1,1,0,0,0,2004
5,2,0,0,1,0,0,0,0,0,0,0,2004
3,2,0,0,1,1,1,1,1,0,0,0,2004
3,1,0,0,1,0,0,0,0,0,0,0,2004
4,2,0,0,1,0,0,0,0,0,0,0,2004
2,1,0,0,1,0,0,0,0,0,0,0,2004
2,1,0,0,1,1,1,1,1,0,0,0,2004
6,1,0,0,1,0,0,0,0,0,0,0,2004
3,1,0,0,1,0,0,0,0,0,0,0,2004
6,1,0,0,1,0,0,0,0,0,0,0,2004
3,2,0,0,1,0,0,0,0,0,0,0,2004
4,2,0,0,1,1,1,1,1,0,0,0,2004
6,1,0,0,0,0,0,0,0,0,0,0,2004
4,1,0,0,1,0,0,0,0,0,0,0,2004
4,1,0,0,1,0,0,0,0,0,0,0,2004
4,2,0,0,1,0,1,1,1,0,0,0,2004
5,1,1,1,0,0,0,0,0,0,0,0,2004
2,1,0,0,0,0,1,1,1,0,0,0,2004
4,1,0,0,0,1,1,1,1,0,0,0,2004
3,2,0,0,1,1,1,1,1,0,0,0,2004
3,1,0,0,1,0,0,0,0,0,0,0,2004
5,1,0,0,0,0,0,0,1,0,0,0,2004
6,2,0,0,1,0,0,1,1,0,0,0,2004
3,1,0,0,1,0,0,1,1,0,0,0,2004
3,1,0,0,1,0,0,0,0,0,0,0,2004
6,1,1,1,0,0,0,0,0,0,0,0,2004
3,2,1,0,0,0,0,0,0,0,0,0,2004
6,1,1,0,0,0,0,0,0,0,0,0,2004
4,1,0,0,1,1,1,1,1,0,0,0,2004
2,2,0,0,0,1,1,1,1,0,0,0,2004
6,1,1,1,0,0,0,0,1,0,0,0,2004
3,1,0,0,1,0,0,1,1,0,0,0,2004
3,2,0,0,0,1,1,1,1,0,0,0,2004
4,1,0,0,0,0,0,0,1,0,0,0,2004
3,1,0,0,1,0,0,0,0,0,0,0,2004
6,1,0,0,1,0,0,0,0,0,0,0,2004
6,2,1,0,0,0,0,1,1,0,0,0,2004
5,1,1,1,0,0,0,1,1,0,0,0,2004
3,2,0,0,1,0,0,0,0,0,0,0,2004
5,1,0,0,1,0,0,0,0,0,0,0,2004
6,2,1,1,0,0,0,0,1,0,0,0,2004
2,1,0,0,1,0,0,1,1,0,0,0,2004
5,1,1,0,0,0,0,1,1,0,0,0,2004
6,2,1,1,0,0,0,1,1,0,0,0,2004
6,2,1,1,0,0,0,0,1,0,0,0,2004
2,2,0,0,1,0,0,0,1,0,0,0,2004
3,2,0,0,1,0,0,0,1,0,0,0,2004
3,2,0,0,0,1,1,1,1,0,0,0,2004
5,2,1,1,0,0,0,0,1,0,0,0,2004
3,1,0,0,1,0,0,0,1,0,0,0,2004
5,1,1,1,0,0,1,1,1,0,0,0,2004
5,1,0,0,0,0,1,1,1,0,1,1,2004
5,1,0,0,0,1,1,1,1,0,1,1,2004
2,2,0,0,1,0,0,1,1,0,0,0,2004
6,1,1,1,0,0,0,0,1,0,0,0,2004
2,2,0,0,1,0,0,1,1,0,0,0,2004
4,1,1,1,0,0,0,0,1,0,0,0,2004
6,1,1,1,0,0,0,0,1,0,0,0,2004
2,2,0,0,1,0,0,0,1,0,0,0,2004
3,2,0,0,1,0,0,1,1,0,0,0,2004
2,1,0,0,1,0,0,0,0,0,0,0,2004
4,1,0,0,1,0,0,0,0,0,0,0,2004
5,1,1,1,0,0,0,0,0,0,0,0,2004
2,2,0,0,1,0,0,1,1,0,0,0,2004
5,1,1,1,0,0,0,0,1,0,0,0,2004
6,2,0,0,0,0,0,1,1,0,1,1,2004
4,2,0,0,0,0,1,1,1,0,1,1,2004
4,2,0,0,0,0,0,1,1,0,0,0,2004
4,1,0,0,0,0,0,1,1,0,0,0,2004
6,1,0,0,0,0,0,1,1,0,0,0,2004
6,1,0,0,0,0,0,1,1,0,0,0,2004
6,1,0,0,0,0,0,1,1,0,0,0,2004
5,1,0,0,0,0,0,1,1,0,0,0,2004
4,2,0,0,1,0,0,0,1,0,0,0,2004
3,2,1,1,0,0,0,0,1,0,0,0,2004
5,1,1,1,0,0,0,0,0,0,0,0,2004
2,1,0,0,1,0,0,0,1,0,0,0,2004
6,1,1,0,0,0,0,0,1,0,0,0,2004
3,2,1,1,0,0,0,1,1,0,0,0,2004
6,2,1,1,0,0,0,0,0,0,0,0,2004
6,1,1,1,0,0,1,1,1,0,0,0,2004
4,2,1,1,0,0,0,0,1,0,0,0,2004
3,1,0,0,1,0,0,0,1,0,0,0,2004
2,2,0,0,0,0,0,0,1,0,0,0,2004
4,2,0,0,0,0,1,1,1,0,0,0,2004
2,1,0,0,1,0,0,0,1,0,0,0,2004
6,1,0,0,0,0,1,1,1,0,0,0,2004
3,1,0,0,1,0,0,0,0,0,0,0,2004
4,2,0,0,1,0,0,0,1,0,0,0,2004
4,1,0,0,1,0,1,1,1,0,0,0,2004
5,1,0,0,0,0,1,1,1,0,1,1,2004
5,1,1,1,0,0,0,0,1,0,0,0,2004
2,2,1,1,0,0,1,1,1,0,0,0,2004
2,2,0,0,0,1,1,1,1,0,0,0,2004
3,1,0,0,1,0,0,1,1,0,0,0,2004
5,2,1,1,0,0,0,0,0,0,0,0,2004
5,2,0,0,1,0,0,0,1,0,0,0,2004
5,1,1,1,0,0,1,1,1,0,0,0,2004
6,1,0,0,0,0,0,1,1,0,0,0,2004
6,1,1,1,0,0,0,1,1,0,0,0,2004
6,2,1,1,0,0,0,1,1,0,0,0,2004
2,1,0,0,1,0,0,1,1,0,0,0,2004
3,1,0,0,1,0,1,1,1,0,0,0,2004
2,2,0,0,1,0,0,1,1,0,0,0,2004
5,2,0,0,0,1,1,1,1,0,1,1,2004
6,2,0,0,0,1,1,1,1,0,0,0,2004
3,2,0,0,0,1,1,1,1,0,1,1,2004
3,1,0,0,0,0,1,1,1,0,1,1,2004
5,1,0,0,1,0,0,0,0,0,0,0,2004
3,2,0,0,1,0,0,0,1,0,0,0,2004
3,2,0,0,0,0,0,1,1,0,0,0,2004
6,2,1,1,0,0,0,1,1,0,0,0,2004
3,2,0,0,1,0,0,1,1,0,0,0,2004
2,2,1,1,0,0,1,1,1,0,0,0,2004
5,1,1,1,0,0,0,0,0,0,0,0,2004
4,2,0,0,1,0,0,0,0,0,0,0,2004
6,2,0,0,0,0,0,1,1,0,0,0,2004
4,1,0,0,0,0,0,1,1,0,0,0,2004
5,2,0,0,0,0,0,1,1,0,0,0,2004
6,1,1,1,0,1,1,1,1,0,0,0,2004
5,1,0,0,1,0,0,0,0,0,0,0,2004
3,1,0,0,0,1,1,1,1,0,1,1,2004
3,2,0,0,1,0,0,0,0,0,0,0,2004
4,2,1,1,0,0,0,0,0,0,0,0,2004
4,1,0,0,1,0,0,0,0,0,0,0,2004
4,2,0,0,1,0,1,1,1,0,0,0,2004
4,1,0,0,1,0,1,1,1,0,0,0,2004
3,1,1,0,0,0,0,1,1,0,0,0,2004
5,1,0,0,1,0,0,1,1,0,0,0,2004
3,1,0,0,1,0,0,0,1,0,0,0,2004
5,1,1,1,0,0,0,0,0,0,0,0,2004
2,1,1,1,0,0,1,1,1,0,0,0,2004
4,1,1,0,0,1,1,1,1,0,0,0,2004
3,1,0,0,1,1,1,1,1,0,0,0,2004
2,1,0,0,1,0,0,0,0,0,0,0,2004
3,2,0,0,1,0,0,0,1,0,0,0,2004
5,2,1,1,0,0,1,1,1,0,0,0,2004
3,1,1,1,0,0,1,1,1,0,0,0,2004
3,1,0,0,1,0,0,0,1,0,0,0,2004
6,2,1,0,0,0,1,1,1,0,0,0,2004
6,2,1,1,0,0,1,1,1,0,0,0,2004
5,1,0,0,0,0,0,1,1,0,1,1,2004
4,2,0,0,1,0,1,1,1,0,0,0,2004
3,2,0,0,1,0,1,1,1,0,0,0,2004
6,1,0,1,0,0,1,1,1,0,0,0,2004
3,1,0,0,1,0,0,1,1,0,0,0,2004
5,2,0,0,0,0,1,1,1,0,0,0,2004
3,1,1,0,0,0,0,1,1,0,0,0,2004
6,1,0,0,0,0,0,0,1,0,0,0,2004
3,2,0,0,0,0,0,0,1,0,0,0,2004
5,2,0,0,0,0,0,0,1,0,0,0,2004
6,1,0,0,0,0,0,0,1,0,0,0,2004
5,1,1,1,0,0,0,0,0,0,0,0,2004
4,1,0,0,1,0,1,1,1,0,0,0,2004
5,1,1,1,0,0,0,1,1,0,0,0,2004
3,2,1,1,0,1,1,1,1,0,0,0,2004
5,1,0,0,0,0,0,1,1,0,0,0,2004
3,2,0,0,0,1,1,1,1,0,0,0,2004
4,1,1,1,0,1,1,1,1,0,0,0,2004
3,1,0,0,1,0,1,1,1,0,0,0,2004
6,2,1,1,0,0,0,0,1,0,0,0,2004
3,1,0,0,1,0,0,0,1,0,0,0,2004
3,1,0,0,1,0,1,1,1,0,0,0,2004
3,1,0,0,1,0,0,1,1,0,0,0,2004
2,2,0,0,1,0,0,0,0,0,0,0,2004
4,2,0,0,1,0,0,0,1,0,0,0,2004
5,1,0,0,1,0,0,0,1,0,0,0,2004
4,2,0,0,1,0,0,0,0,0,0,0,2004
4,2,0,0,1,0,1,1,1,0,0,0,2004
5,1,0,0,0,0,1,1,1,0,0,0,2004
6,2,0,0,0,0,1,1,1,0,0,0,2004
4,1,1,1,0,0,0,0,0,0,0,0,2004
3,1,0,0,0,0,1,1,1,0,1,1,2004
3,1,0,0,1,0,0,0,1,0,0,0,2004
2,1,0,0,1,0,0,0,0,0,0,0,2004
2,2,0,0,1,0,0,0,0,0,0,0,2004
6,2,1,0,0,0,1,1,1,0,0,0,2004
6,2,0,0,1,0,0,0,0,0,0,0,2004
2,1,1,1,0,0,0,0,0,0,0,0,2004
5,2,0,0,1,0,0,1,1,0,0,0,2004
2,1,0,0,1,1,1,1,1,0,0,0,2004
4,1,0,0,0,1,1,1,1,0,0,0,2004
5,1,0,0,1,0,0,0,1,0,0,0,2004
2,2,0,0,0,0,1,1,1,0,1,0,2004
2,1,0,0,1,0,0,0,0,0,0,0,2004
6,2,1,1,0,0,0,0,0,0,0,0,2004
3,2,0,0,1,0,0,0,0,0,0,0,2004
3,2,0,0,1,0,1,1,1,0,0,0,2004
4,2,1,1,0,0,0,0,0,0,0,0,2004
6,1,1,1,0,0,0,0,0,0,0,0,2004
3,1,0,0,1,0,0,0,0,0,0,0,2004
6,1,1,1,0,0,0,0,0,0,0,0,2004
2,2,0,0,0,0,0,0,1,0,0,0,2004
6,2,1,0,0,0,0,0,0,0,0,0,2004
4,1,1,1,0,0,0,0,0,0,0,0,2004
5,2,1,1,0,1,1,1,1,0,0,0,2004
3,2,1,0,0,1,1,1,1,0,0,0,2004
2,1,0,0,1,0,0,0,0,0,0,0,2004
4,1,1,1,0,0,1,1,1,0,0,0,2004
6,2,0,0,0,1,1,1,1,0,0,0,2004
3,2,1,1,0,0,0,0,0,0,0,0,2004
6,2,0,0,0,1,1,1,1,0,0,0,2004
3,1,0,0,0,0,0,1,1,0,0,0,2004
4,1,0,0,1,1,1,1,1,0,0,0,2004
5,2,1,0,0,0,0,0,0,0,0,0,2004
2,1,0,0,0,1,1,1,1,0,0,0,2004
4,1,0,0,1,0,1,1,1,0,0,0,2004
4,1,1,1,0,0,0,1,1,0,0,0,2004
2,2,0,0,1,0,0,0,0,0,0,0,2004
2,2,0,0,1,0,0,1,1,0,0,0,2004
5,2,0,0,0,0,0,1,1,0,0,0,2004
3,2,0,0,0,0,0,1,1,0,0,0,2004
4,1,0,0,0,1,1,1,1,0,0,0,2004
5,2,0,0,0,0,0,0,0,0,0,0,2004
5,2,1,0,0,0,0,1,1,0,0,0,2004
4,1,0,0,1,0,0,0,1,0,0,0,2004
3,2,0,0,1,0,0,0,0,0,0,0,2004
2,2,0,0,1,0,0,0,1,0,0,0,2004
5,2,1,1,0,0,0,0,0,0,0,0,2004
2,1,0,0,1,1,1,1,1,0,0,0,2004
5,1,1,0,0,1,1,1,1,0,0,0,2004
5,1,0,0,0,0,1,1,1,0,0,0,2004
2,2,1,0,0,0,0,0,0,0,0,0,2004
3,2,0,0,0,0,0,0,1,0,1,1,2004
3,1,0,0,1,0,0,0,1,0,0,0,2004
2,2,0,0,0,0,0,0,1,0,1,1,2004
5,2,0,0,0,0,0,0,1,0,1,1,2004
6,1,1,1,0,1,1,1,1,0,0,0,2004
4,2,0,0,0,0,0,1,1,0,1,1,2004
4,2,1,1,0,0,0,0,0,0,0,0,2004
4,1,0,0,0,0,0,1,1,0,0,0,2004
4,2,0,0,0,0,0,0,1,0,0,0,2004
2,1,0,0,1,0,0,0,0,0,0,0,2004
3,2,0,0,0,0,0,1,1,0,0,0,2004
5,1,1,1,0,0,0,1,1,0,0,0,2004
4,1,1,0,0,0,0,0,0,0,0,0,2004
3,1,0,0,1,0,0,1,1,0,0,0,2004
2,1,0,0,1,0,0,0,0,0,0,0,2004
2,1,0,0,1,0,0,0,0,0,0,0,2004
6,1,1,1,0,0,0,0,0,0,0,0,2004
4,2,0,0,1,1,1,1,1,0,0,0,2004
5,2,0,0,0,1,1,1,1,0,0,0,2004
3,2,0,0,0,1,1,1,1,0,1,1,2004
2,1,0,0,1,0,0,1,1,0,0,0,2004
4,1,1,1,0,0,0,0,0,0,0,0,2004
5,1,0,0,0,1,1,1,1,0,0,0,2004
5,2,1,1,0,0,0,0,1,0,0,0,2004
3,2,0,0,1,0,0,0,0,0,0,0,2004
5,2,1,1,0,0,0,0,0,0,0,0,2004
3,1,0,0,1,1,1,1,1,0,0,0,2004
3,1,0,0,1,0,0,1,1,0,1,1,2004
4,1,1,1,0,0,0,0,0,0,0,0,2004
2,2,0,0,1,0,0,0,0,0,0,0,2004
3,2,0,0,1,0,0,0,0,0,0,0,2004
4,1,1,1,0,1,1,1,1,0,0,0,2004
2,1,0,0,1,0,0,0,1,0,0,0,2004
5,2,1,1,0,0,0,0,1,0,0,0,2004
3,1,0,0,0,0,1,1,1,0,0,0,2004
4,2,0,0,1,0,0,0,1,0,0,0,2004
4,1,1,1,0,0,1,1,1,0,0,0,2004
2,2,0,0,1,1,1,1,1,0,0,0,2004
6,1,0,0,0,1,1,1,1,0,1,1,2004
5,1,0,0,1,0,0,0,0,0,0,0,2004
5,2,0,0,0,0,1,1,1,0,0,0,2004
5,1,0,0,1,0,0,0,1,0,0,0,2004
3,1,0,0,1,0,1,1,1,0,0,0,2004
5,1,0,0,0,0,0,1,1,0,0,0,2004
6,2,0,0,0,0,0,1,1,0,0,0,2004
4,1,0,0,0,0,0,1,1,0,0,0,2004
3,1,0,0,0,1,1,1,1,0,1,1,2004
6,2,0,0,1,0,0,0,1,0,0,0,2004
4,2,1,0,0,0,0,0,1,0,0,0,2004
4,2,0,0,1,1,1,1,1,0,0,0,2004
2,1,0,0,1,0,0,0,0,0,0,0,2004
2,2,0,0,1,0,0,0,1,0,0,0,2004
5,1,0,0,0,0,0,1,1,0,0,0,2004
3,2,0,0,0,0,0,1,1,0,0,0,2004
3,2,0,0,1,0,1,1,1,0,0,0,2004
6,1,1,1,0,0,1,1,1,0,1,1,2004
5,1,0,0,0,0,0,1,1,0,0,0,2004
3,2,1,1,0,1,1,1,1,0,0,0,2004
5,1,1,0,0,1,1,1,1,0,0,0,2004
6,1,1,1,0,1,1,1,1,0,0,0,2004
5,2,0,0,1,1,1,1,1,0,0,0,2004
4,2,0,0,1,0,0,1,1,0,0,0,2004
6,2,1,0,0,0,1,1,1,0,0,0,2004
6,2,0,0,0,0,0,1,1,0,0,0,2004
6,1,1,1,0,1,1,1,1,0,0,0,2004
5,1,1,1,0,0,0,0,0,0,0,0,2004
2,1,0,0,1,0,0,0,1,0,0,0,2004
2,1,0,0,1,0,0,0,0,0,0,0,2004
4,1,0,0,0,0,0,1,1,0,0,0,2004
6,2,1,0,0,0,0,0,0,0,0,0,2004
4,2,0,0,0,1,1,1,1,0,1,1,2004
6,2,0,1,0,0,0,1,1,0,0,0,2004
2,1,0,0,1,0,1,1,1,0,0,0,2004
2,1,0,0,0,0,1,1,1,0,1,1,2004
5,1,0,0,0,1,1,1,1,0,1,1,2004
2,1,1,1,0,0,0,0,0,0,0,0,2004
3,1,0,0,1,0,0,0,0,0,0,0,2004
5,2,0,0,0,0,1,1,1,0,1,1,2004
6,1,1,0,0,0,1,1,1,0,0,0,2004
2,2,0,0,1,1,1,1,1,0,0,0,2004
5,1,1,1,0,0,0,1,1,0,0,0,2004
4,2,0,0,0,0,0,1,1,0,0,0,2004
2,2,0,0,1,0,0,0,0,0,0,0,2004
4,2,0,0,0,0,1,1,1,0,1,1,2004
6,1,0,0,0,1,1,1,1,0,1,1,2004
4,1,1,0,0,1,1,1,1,0,0,0,2004
6,2,1,1,0,0,0,0,1,0,0,0,2004
5,1,1,0,0,0,0,1,1,0,0,0,2004
6,1,1,1,0,0,0,0,0,0,0,0,2004
3,1,1,1,0,0,0,0,0,0,0,0,2004
6,2,0,0,0,0,1,1,1,0,1,1,2004
6,1,1,1,0,0,0,1,1,0,0,0,2004
5,2,1,0,0,0,1,1,1,0,0,0,2004
4,1,0,0,0,0,1,1,1,0,1,1,2004
5,2,0,0,1,0,1,1,1,0,0,0,2004
5,1,1,1,0,1,1,1,1,0,0,0,2004
5,1,1,1,0,0,0,0,0,0,0,0,2004
2,1,0,0,1,0,0,0,0,0,0,0,2004
4,2,1,1,0,0,0,1,1,0,0,0,2004
3,2,0,0,1,0,0,0,0,0,0,0,2004
3,2,0,0,1,0,0,0,0,0,0,0,2004
4,2,0,0,0,0,0,1,1,0,1,1,2004
6,2,1,1,0,0,1,1,1,0,0,0,2004
5,2,1,1,0,1,1,1,1,0,1,1,2004
2,1,0,0,1,0,1,1,1,0,0,0,2004
2,2,0,0,0,0,1,1,1,0,0,0,2004
4,2,1,1,0,0,1,1,1,0,0,0,2004
5,2,0,0,0,0,0,0,1,0,0,0,2004
6,1,0,0,0,1,1,1,1,0,1,1,2004
4,1,0,0,1,0,0,0,1,0,0,0,2004
6,1,1,0,0,0,0,1,1,0,0,0,2004
2,2,1,1,0,0,0,1,1,0,0,0,2004
3,1,0,0,1,0,0,0,0,0,0,0,2004
6,1,1,1,0,0,0,0,0,0,0,0,2004
2,2,0,0,1,1,1,1,1,0,0,0,2004
2,1,0,0,1,0,0,0,1,0,0,0,2004
6,2,1,1,0,0,0,0,0,0,0,0,2004
5,1,1,0,0,0,0,1,1,0,0,0,2004
2,1,0,0,0,0,0,0,1,0,0,0,2004
6,2,0,0,0,1,1,1,1,0,1,1,2004
2,2,0,0,0,0,0,1,1,0,1,1,2004
5,2,0,0,0,0,1,1,1,0,1,1,2004
2,1,0,0,1,0,0,1,1,0,0,0,2004
6,1,1,1,0,1,1,1,1,0,0,0,2004
5,1,0,0,1,0,0,0,1,0,0,0,2004
5,2,1,1,0,0,0,1,1,0,0,0,2004
4,1,1,1,0,0,0,0,1,0,0,0,2004
2,1,0,0,0,0,0,1,1,0,0,0,2004
2,1,0,0,0,1,1,1,1,0,1,1,2004
6,1,1,1,0,0,0,0,0,0,0,0,2004
6,2,1,1,0,0,0,0,0,0,0,0,2004
4,1,0,0,0,0,0,0,1,0,0,0,2004
4,1,0,0,0,0,1,1,1,0,0,0,2004
3,1,0,0,0,0,1,1,1,0,0,0,2004
5,1,0,0,0,1,1,1,1,0,1,1,2004
6,2,0,0,0,1,1,1,1,0,1,1,2004
5,1,1,1,0,0,1,1,1,0,0,0,2004
6,2,1,1,0,0,0,0,1,0,0,0,2004
2,2,0,0,0,0,1,1,1,0,0,0,2004
3,2,0,0,1,0,0,0,0,0,0,0,2004
3,1,0,0,1,0,1,1,1,0,0,0,2004
5,2,0,0,1,0,0,1,1,0,0,0,2004
5,1,1,1,0,0,0,0,1,0,0,0,2004
5,1,0,0,1,0,0,1,1,0,0,0,2004
5,2,0,0,1,0,0,0,1,0,0,0,2004
3,2,0,0,1,1,1,1,1,0,0,0,2004
6,2,1,1,0,1,1,1,1,0,0,0,2004
